"lead_id","quote_qty","quote_price","lead_success","job_id","created_date","cust_id","location_id","sales_agent_id","sales_class_id"
424211,1222500,0.73,"Y",341080,20130711,2582,7,1545,6
424212,1169700,0.73,"Y",341081,20131105,2968,9,1172,6
424213,1186900,1.46,"Y",341082,20131204,2947,3,1341,2
424214,226200,0.79,"Y",341083,20141001,2888,4,1502,5
424215,376700,0.78,"Y",341084,20130114,2560,11,1364,6
424216,622600,0.77,"Y",341085,20140212,2916,12,1166,6
424217,309200,1.57,"Y",341086,20130410,2870,10,1432,2
424218,700400,1.52,"Y",341087,20140808,2639,8,1182,2
424219,202600,0.79,"Y",341088,20130715,2677,4,1606,6
424220,842500,0.75,"Y",341089,20140905,2663,12,1446,4
424221,554500,1.54,"N",NULL,20130305,2615,9,1620,1
424222,237300,0.79,"Y",341090,20140204,2687,6,1468,4
424223,530300,1.54,"Y",341091,20130318,2659,4,1259,1
424224,1175300,0.73,"Y",341092,20130718,2679,6,1454,4
424225,1138600,0.73,"N",NULL,20130524,2996,8,1533,4
424226,1150800,0.73,"Y",341093,20141126,2915,9,1364,4
424227,628600,0.76,"Y",341094,20141126,2601,7,1337,3
424228,1057300,0.74,"Y",341095,20130116,2760,11,1214,3
424229,80400,0.80,"Y",341096,20130220,2730,6,1126,3
424230,1061300,1.47,"Y",341097,20130107,2858,10,1129,2
424231,161700,0.79,"Y",341098,20130227,2670,9,1460,3
424232,276900,0.78,"Y",341099,20140718,2663,6,1412,5
424233,899300,0.74,"Y",341100,20140113,2610,9,1197,4
424234,805000,0.75,"N",NULL,20141229,2725,7,1237,6
424235,1067200,0.74,"Y",341101,20140425,2700,2,1457,4
424236,543000,0.77,"N",NULL,20130702,2914,8,1166,6
424237,152200,0.79,"Y",341102,20140808,2525,12,1206,4
424238,1030400,0.74,"Y",341103,20130117,2644,9,1338,4
424239,1224000,1.46,"Y",341104,20140519,2730,7,1387,1
424240,1011700,1.47,"Y",341105,20141212,2954,7,1166,1
424241,615900,1.54,"Y",341106,20140204,2952,6,1220,1
424242,418600,1.55,"N",NULL,20140807,2804,3,1585,1
424243,692700,0.76,"Y",341107,20130911,2905,8,1371,6
424244,535600,0.77,"N",NULL,20141010,2921,4,1200,4
424245,625200,0.76,"Y",341108,20140423,2656,4,1560,6
424246,872900,1.50,"Y",341109,20140709,2892,6,1541,1
424247,187700,0.79,"Y",341110,20141106,2809,2,1578,4
424248,168100,0.79,"Y",341111,20130814,2706,8,1131,4
424249,370200,0.78,"Y",341112,20140212,2727,7,1353,5
424250,1180500,0.73,"Y",341113,20140723,2648,4,1217,6
424251,908900,0.74,"N",NULL,20130131,2943,11,1183,5
424252,551800,0.77,"N",NULL,20131018,2519,9,1344,6
424253,337700,0.78,"Y",341114,20130306,3000,2,1596,3
424254,1178800,0.73,"Y",341115,20130131,2995,12,1318,5
424255,415200,0.78,"Y",341116,20140113,2884,5,1483,3
424256,73000,1.60,"Y",341117,20141219,2867,10,1477,2
424257,238000,1.58,"Y",341118,20130927,2795,3,1130,2
424258,201000,1.58,"Y",341119,20140404,2784,12,1135,2
424259,366000,0.78,"Y",341120,20140828,2920,8,1224,6
424260,296900,0.78,"N",NULL,20141021,2835,9,1308,5
424261,1133300,1.46,"Y",341121,20131209,2973,8,1245,2
424262,519400,1.54,"Y",341122,20141014,2608,10,1397,1
424263,533200,0.77,"Y",341123,20141218,2549,12,1407,5
424264,953300,0.74,"Y",341124,20140627,2512,8,1277,3
424265,263000,0.78,"Y",341125,20140513,2778,4,1244,4
424266,913400,1.49,"Y",341126,20130610,2810,12,1519,1
424267,634900,1.52,"Y",341127,20131015,2941,2,1174,2
424268,1217700,0.73,"Y",341128,20130715,2950,7,1374,6
424269,175900,1.58,"Y",341129,20140623,2736,4,1296,2
424270,1241800,1.46,"Y",341130,20140128,2986,6,1152,1
424271,932900,0.74,"Y",341131,20140604,2654,12,1171,4
423108,1075700,0.74,"Y",340131,20130530,2653,9,1468,4
423109,350300,0.78,"Y",340132,20130918,2551,8,1230,4
423110,173700,0.79,"Y",340133,20140523,2807,6,1536,6
423111,939000,0.74,"Y",340134,20140521,2892,11,1486,5
423112,522800,0.77,"Y",340135,20130812,2811,6,1269,3
423113,324300,1.57,"Y",340136,20141114,2759,11,1133,1
423114,646000,1.52,"Y",340137,20131023,2507,5,1347,1
423115,1169000,1.46,"Y",340138,20130719,2984,5,1445,2
423116,1145400,0.73,"Y",340139,20141107,2963,1,1425,6
422952,60000,1.60,"Y",339993,20140225,2920,1,1576,1
422953,671300,0.76,"Y",339994,20130620,2848,9,1198,4
422954,736600,0.76,"Y",339995,20141017,2505,6,1420,4
422955,365100,1.57,"Y",339996,20130822,2678,9,1499,1
422956,555900,1.54,"Y",339997,20141204,2698,12,1278,1
422957,524400,0.77,"Y",339998,20130513,2722,5,1281,4
422958,316500,0.78,"Y",339999,20140626,2510,7,1512,6
422959,1226000,1.46,"Y",340000,20130610,2885,6,1352,1
422960,1197500,0.73,"Y",340001,20140207,2965,11,1546,3
422961,1063800,0.74,"Y",340002,20130213,2757,4,1191,4
422962,655900,0.76,"Y",340003,20131101,2761,10,1520,5
422963,788500,0.75,"Y",340004,20141202,2592,6,1451,4
422964,96400,0.80,"Y",340005,20140424,2990,2,1576,5
422965,1248600,0.73,"Y",340006,20130130,2990,2,1182,6
422966,230100,1.58,"Y",340007,20140916,2517,4,1345,2
422967,923500,0.74,"Y",340008,20130807,2594,9,1262,5
422968,492000,0.78,"N",NULL,20130620,2596,2,1133,6
422969,231100,0.79,"Y",340009,20140530,2641,5,1491,4
422970,1212800,1.46,"Y",340010,20130110,2810,12,1257,2
422971,563300,0.77,"Y",340011,20130508,2866,7,1485,4
422972,1136300,0.73,"N",NULL,20130104,2788,2,1175,4
422973,1187700,0.73,"Y",340012,20140717,2789,9,1123,3
422974,1197500,0.73,"Y",340013,20130225,2752,10,1306,6
422975,426200,1.55,"Y",340014,20140829,2547,8,1136,2
422976,466000,0.78,"Y",340015,20140808,2668,12,1226,4
422977,763500,0.75,"N",NULL,20130705,2840,11,1561,5
422978,671700,1.52,"Y",340016,20130705,2732,4,1418,1
422979,1215200,0.73,"Y",340017,20140616,2510,3,1331,4
422980,403500,1.55,"Y",340018,20131112,2652,10,1387,2
422981,96900,0.80,"Y",340019,20140107,2781,11,1213,3
422982,820800,0.75,"Y",340020,20130912,2922,6,1157,4
422983,357200,1.57,"Y",340021,20130314,2599,11,1618,1
422984,787200,0.75,"Y",340022,20131108,2824,4,1494,4
422985,994600,0.74,"Y",340023,20140613,2996,1,1513,3
422986,1031400,0.74,"Y",340024,20131230,2549,11,1238,5
422987,558000,0.77,"Y",340025,20130117,2803,12,1211,3
422988,507200,0.77,"Y",340026,20131031,2807,1,1411,5
422989,691500,1.52,"Y",340027,20130708,2554,4,1322,1
422990,671900,1.52,"Y",340028,20130930,2539,4,1524,2
422991,1129500,0.73,"Y",340029,20130121,2716,7,1559,6
422992,624900,0.77,"N",NULL,20130903,2931,5,1142,5
422993,869000,0.75,"Y",340030,20141229,2649,9,1346,5
422994,406900,1.55,"Y",340031,20140912,2750,8,1506,2
422995,368700,1.57,"Y",340032,20130822,2781,12,1145,2
422996,380800,1.55,"Y",340033,20130207,2744,10,1298,1
422997,277400,0.78,"Y",340034,20130408,2534,7,1200,4
422998,621000,1.54,"Y",340035,20131021,2911,12,1317,1
422999,888600,0.74,"Y",340036,20141022,2723,11,1565,3
423000,924200,0.74,"Y",340037,20130513,2650,2,1211,5
423001,1086800,1.47,"N",NULL,20131205,2829,10,1358,2
423002,974800,0.74,"Y",340038,20131101,2881,6,1571,3
423003,1187900,1.46,"Y",340039,20130912,2518,6,1260,1
423004,349800,1.57,"Y",340040,20130710,2646,4,1412,1
423005,546200,0.77,"N",NULL,20130712,2851,4,1592,6
423006,976100,0.74,"Y",340041,20140102,2509,2,1326,4
423007,242800,0.79,"Y",340042,20140805,2860,7,1269,3
423008,333200,0.78,"Y",340043,20130812,2840,8,1557,4
423009,916200,0.74,"Y",340044,20130430,2635,9,1591,6
423010,876300,0.74,"Y",340045,20130822,2683,4,1305,5
423011,71200,1.60,"Y",340046,20130607,2821,12,1557,2
423012,1143900,0.73,"Y",340047,20141111,2636,3,1379,3
423013,865000,1.50,"Y",340048,20140815,2661,2,1432,1
423014,508700,0.77,"Y",340049,20130322,2809,4,1174,5
423015,554400,0.77,"Y",340050,20140106,2953,8,1400,5
423016,622000,0.77,"Y",340051,20131101,2813,11,1324,5
423017,236000,1.58,"Y",340052,20140905,2666,10,1397,1
423018,1199100,0.73,"Y",340053,20140331,2665,4,1517,4
423019,572000,0.77,"Y",340054,20131120,2702,7,1378,3
423020,834100,0.75,"Y",340055,20140707,2631,3,1355,4
423021,959600,0.74,"Y",340056,20140204,2610,11,1562,5
423022,489400,0.78,"Y",340057,20130819,2530,8,1601,6
423023,608900,0.77,"Y",340058,20130416,2861,2,1255,6
423024,566100,0.77,"Y",340059,20130304,2512,5,1299,4
423025,1034700,0.74,"Y",340060,20131126,2621,4,1450,5
423026,294400,0.78,"Y",340061,20141205,2916,5,1444,3
423027,635400,0.76,"Y",340062,20141217,2776,10,1163,6
423028,204900,0.79,"Y",340063,20140414,2886,10,1471,4
423029,296400,0.78,"N",NULL,20140728,2692,6,1548,3
423030,1055300,0.74,"Y",340064,20131111,2863,11,1580,3
423031,175500,1.58,"Y",340065,20130218,2910,9,1458,2
423032,1158900,0.73,"Y",340066,20140320,2740,3,1188,4
423033,786900,0.75,"Y",340067,20140731,2884,11,1487,4
423034,137800,0.79,"Y",340068,20130206,2604,2,1260,5
423035,597500,0.77,"Y",340069,20141117,2764,11,1471,5
423036,1241900,0.73,"Y",340070,20131121,2895,4,1244,5
423037,1078900,1.47,"Y",340071,20130412,2879,7,1419,1
423038,332800,0.78,"Y",340072,20130712,2853,9,1530,6
423039,313000,1.57,"Y",340073,20130819,2923,10,1379,1
423040,950500,0.74,"N",NULL,20140421,2703,1,1156,5
423041,260400,0.78,"N",NULL,20140612,2549,12,1439,5
423042,292800,1.57,"Y",340074,20130521,2744,3,1482,2
423043,526900,0.77,"Y",340075,20130327,2900,4,1477,5
423044,352400,0.78,"Y",340076,20140306,2781,4,1133,5
423045,742600,0.76,"Y",340077,20140929,2753,2,1162,4
423046,417800,0.78,"Y",340078,20130531,2756,7,1370,5
423047,606600,1.54,"Y",340079,20131129,2568,12,1583,1
423048,121800,0.80,"N",NULL,20140925,2595,8,1532,4
423049,92800,0.80,"N",NULL,20140716,2587,9,1223,5
423050,988900,1.49,"Y",340080,20141224,2528,8,1258,1
423051,767800,1.50,"Y",340081,20141230,2799,7,1370,2
423052,1231200,1.46,"Y",340082,20140128,2818,7,1291,2
423053,984600,0.74,"Y",340083,20140808,2943,5,1152,3
423054,325500,0.78,"Y",340084,20130501,2715,5,1468,6
423055,374900,0.78,"N",NULL,20130416,2756,4,1255,6
423056,995100,1.49,"Y",340085,20140730,2600,7,1491,2
423057,229800,0.79,"Y",340086,20130516,2785,8,1611,6
423058,1092200,0.74,"N",NULL,20131001,2588,4,1434,3
423059,782100,0.75,"Y",340087,20140115,2634,12,1526,4
423060,755800,0.75,"Y",340088,20140902,2521,3,1172,4
423061,748500,0.76,"Y",340089,20141009,2841,3,1555,6
423062,147000,0.79,"Y",340090,20131112,2821,10,1507,6
423063,642300,0.76,"N",NULL,20140917,3000,1,1289,4
423064,248400,0.79,"Y",340091,20131007,2664,5,1618,6
423065,431700,0.78,"Y",340092,20130118,2851,12,1246,4
423066,1191900,0.73,"Y",340093,20140129,2575,4,1177,4
423067,529600,0.77,"Y",340094,20140318,2551,12,1145,6
423068,946700,0.74,"N",NULL,20140331,2538,6,1594,3
423069,673000,1.52,"Y",340095,20130917,2907,6,1226,2
423070,790300,0.75,"Y",340096,20130311,2613,2,1183,5
423071,169300,1.58,"N",NULL,20140110,2821,5,1296,1
423072,1140700,0.73,"Y",340097,20140602,2694,1,1511,5
423073,1064700,1.47,"Y",340098,20130418,2749,10,1215,2
423074,286600,0.78,"Y",340099,20130408,2750,6,1567,5
423075,256300,0.78,"Y",340100,20141226,2532,12,1528,4
423076,312900,0.78,"Y",340101,20130426,2965,5,1272,6
423077,1150300,1.46,"Y",340102,20130521,2512,3,1529,2
423078,1012000,0.74,"Y",340103,20140404,2515,1,1283,6
423079,1124000,0.74,"Y",340104,20131226,2979,4,1294,5
423080,167900,0.79,"Y",340105,20140429,2552,5,1236,4
423081,265900,0.78,"Y",340106,20140501,2702,8,1525,3
423082,759800,0.75,"Y",340107,20140114,2716,1,1256,3
423083,831100,1.50,"Y",340108,20140916,2761,4,1355,1
423084,1116300,1.47,"N",NULL,20141118,2586,10,1356,1
423085,389000,0.78,"Y",340109,20140605,2663,11,1524,3
423086,1224400,0.73,"N",NULL,20140905,2703,2,1392,4
423087,368500,0.78,"Y",340110,20130220,2746,4,1455,3
423088,329900,0.78,"Y",340111,20130726,2616,9,1369,3
423089,626800,0.76,"Y",340112,20130830,2614,10,1320,4
423090,505000,0.77,"Y",340113,20140901,2947,1,1324,3
423091,267800,1.57,"Y",340114,20131204,2788,6,1561,1
423092,735300,0.76,"Y",340115,20141029,2677,5,1484,4
423093,500300,1.54,"Y",340116,20130516,2927,5,1456,1
423094,1105800,1.47,"Y",340117,20140818,2520,3,1202,2
423095,387900,0.78,"Y",340118,20130820,2900,8,1564,3
423096,430100,1.55,"Y",340119,20130627,2983,2,1594,1
423097,1240300,0.73,"Y",340120,20140219,2707,6,1528,6
423098,1020500,1.47,"Y",340121,20140910,2783,7,1503,1
423099,224100,0.79,"Y",340122,20131113,2807,1,1530,3
423100,915300,0.74,"Y",340123,20130703,2612,9,1453,4
423101,1169300,0.73,"Y",340124,20131217,2779,6,1604,4
423102,788800,0.75,"Y",340125,20130925,2839,12,1492,3
423103,814400,0.75,"Y",340126,20130429,2855,6,1165,3
423104,593500,0.77,"Y",340127,20140204,2514,4,1463,3
423105,1101400,0.74,"Y",340128,20140617,2857,5,1396,5
423106,438900,0.78,"Y",340129,20130916,2877,3,1428,5
423107,391400,0.78,"Y",340130,20141031,2879,5,1584,4
423117,541400,1.54,"Y",340140,20130116,2523,2,1468,1
423118,258400,0.78,"Y",340141,20140606,2995,11,1417,4
423119,786000,0.75,"Y",340142,20130604,2985,11,1290,4
423120,748700,0.76,"Y",340143,20141017,2838,3,1171,6
423121,869900,0.75,"Y",340144,20130729,2791,9,1155,4
423122,391500,0.78,"Y",340145,20140505,2864,7,1362,6
423123,1165800,1.46,"N",NULL,20140520,2982,1,1291,2
423124,527100,0.77,"N",NULL,20130822,2503,12,1306,3
423125,981000,0.74,"Y",340146,20130910,2881,6,1407,6
423126,1226600,0.73,"Y",340147,20140218,2729,6,1432,4
423127,569100,1.54,"Y",340148,20131213,2722,2,1486,2
423128,1125400,1.46,"N",NULL,20141124,2917,12,1202,1
423129,881500,0.74,"Y",340149,20140313,2762,7,1194,5
423130,411400,0.78,"N",NULL,20130514,2973,7,1313,5
423131,492500,1.55,"Y",340150,20130326,2929,4,1504,1
423132,147300,0.79,"Y",340151,20141028,2826,2,1335,3
423133,110200,1.60,"Y",340152,20130718,2910,9,1255,1
423134,65200,0.80,"Y",340153,20140213,2766,12,1531,3
423135,1018900,0.74,"Y",340154,20131202,2911,12,1551,6
423136,1219700,0.73,"N",NULL,20130125,2918,12,1250,4
423137,678900,0.76,"Y",340155,20130917,2882,10,1199,6
423138,1013300,1.47,"Y",340156,20130416,2771,5,1207,1
423139,398100,0.78,"Y",340157,20140915,2915,9,1525,6
423140,814600,0.75,"Y",340158,20130131,2705,7,1371,5
423141,1001500,1.47,"Y",340159,20140304,2701,4,1331,1
423142,918400,1.49,"Y",340160,20141107,2848,7,1270,2
423143,1084400,0.74,"Y",340161,20130705,2867,12,1246,6
423144,611600,0.77,"Y",340162,20130204,2957,11,1581,6
423145,981000,1.49,"Y",340163,20131029,2589,4,1149,1
423146,225300,0.79,"Y",340164,20141124,2717,12,1135,3
423147,720300,0.76,"Y",340165,20140128,2823,7,1385,4
423148,294700,1.57,"Y",340166,20130115,2993,9,1358,1
423149,800800,0.75,"Y",340167,20130227,2618,11,1331,6
423150,1023700,0.74,"Y",340168,20131104,2992,10,1458,5
423151,69800,0.80,"Y",340169,20131104,2823,2,1355,3
423152,565100,1.54,"Y",340170,20140410,2938,10,1585,1
423153,398200,0.78,"N",NULL,20131225,2735,6,1357,5
423154,575200,1.54,"Y",340171,20131018,2525,8,1304,1
423155,991300,0.74,"Y",340172,20140903,2507,10,1373,3
423156,1186400,0.73,"Y",340173,20130509,2886,8,1559,6
423157,1231900,0.73,"N",NULL,20130815,2883,10,1315,4
423158,1080600,1.47,"Y",340174,20140228,2936,1,1564,1
423159,469300,0.78,"Y",340175,20140624,2585,2,1539,3
423160,50900,0.80,"Y",340176,20130524,2603,10,1589,3
423161,120500,0.80,"N",NULL,20140820,2630,6,1290,5
423162,1239800,0.73,"Y",340177,20140828,2863,3,1205,5
423163,744000,0.76,"Y",340178,20140217,2581,9,1468,6
423164,815700,0.75,"Y",340179,20140815,2529,5,1401,5
423165,310700,1.57,"Y",340180,20131018,2747,9,1370,1
423166,953900,0.74,"Y",340181,20130625,2963,10,1220,5
423167,160400,0.79,"Y",340182,20141010,2510,12,1170,4
423168,697300,0.76,"Y",340183,20130625,2941,2,1366,5
423169,529200,0.77,"N",NULL,20140217,2590,10,1511,5
423170,1133000,0.73,"Y",340184,20130522,2800,4,1216,4
423171,1006600,0.74,"Y",340185,20140918,2769,12,1316,3
423172,1209300,0.73,"N",NULL,20140718,2795,6,1576,3
423173,938300,1.49,"Y",340186,20141029,2912,4,1255,2
423174,521900,0.77,"Y",340187,20130415,2629,6,1454,6
423175,613100,0.77,"Y",340188,20131224,2861,12,1487,5
423176,1247000,0.73,"N",NULL,20130201,2716,2,1249,5
423177,842500,0.75,"Y",340189,20140825,2771,5,1189,5
423178,167800,0.79,"Y",340190,20130306,2929,2,1537,4
423179,192400,0.79,"Y",340191,20140528,2722,4,1454,3
423180,623300,0.77,"Y",340192,20140228,2592,9,1505,6
423181,1095000,0.74,"Y",340193,20140725,2685,7,1402,5
423182,57700,0.80,"N",NULL,20130312,2566,1,1222,4
423183,732600,1.52,"Y",340194,20140926,2969,12,1124,2
423184,195600,1.58,"Y",340195,20131018,2855,5,1218,2
423185,1101200,0.74,"Y",340196,20140904,2699,11,1291,4
423186,853300,0.75,"Y",340197,20141114,2780,9,1509,4
423187,243700,0.79,"Y",340198,20140701,2583,10,1346,3
423188,922500,0.74,"Y",340199,20130313,2892,2,1490,6
423189,721200,1.52,"Y",340200,20140722,2973,8,1334,1
423190,456700,0.78,"Y",340201,20141208,2769,7,1165,3
423191,622100,1.54,"Y",340202,20140919,2791,10,1368,1
423192,702100,0.76,"N",NULL,20140729,2672,3,1344,5
423193,348600,0.78,"Y",340203,20140218,2856,12,1188,5
423194,672400,0.76,"Y",340204,20141212,2695,2,1420,4
423195,903100,0.74,"Y",340205,20130312,2756,2,1369,6
423196,858000,1.50,"Y",340206,20141230,2755,1,1504,2
423197,727500,0.76,"Y",340207,20141024,2682,7,1519,3
423198,750100,1.50,"Y",340208,20131219,2800,5,1365,2
423199,1063600,0.74,"Y",340209,20140710,2704,2,1265,3
423200,514600,1.54,"Y",340210,20130506,2580,8,1464,1
423201,688300,1.52,"Y",340211,20140224,2828,11,1267,1
423202,515500,0.77,"Y",340212,20130620,2574,11,1184,4
423203,805100,1.50,"Y",340213,20130604,2673,2,1260,1
423204,955900,0.74,"Y",340214,20141016,2629,10,1224,6
423205,814000,0.75,"Y",340215,20140605,2934,5,1512,4
423206,578300,0.77,"Y",340216,20130813,2652,6,1552,3
423207,187900,0.79,"Y",340217,20130131,2548,4,1345,5
423208,239200,0.79,"Y",340218,20130103,2655,9,1274,6
423209,1229500,0.73,"Y",340219,20140212,2663,8,1327,5
423210,412200,0.78,"Y",340220,20130314,2665,1,1170,4
423211,891400,1.49,"Y",340221,20141229,2573,6,1499,1
423212,511500,0.77,"Y",340222,20141210,2963,9,1157,3
423213,1238300,1.46,"Y",340223,20141212,2508,8,1139,2
423214,400500,1.55,"N",NULL,20130925,2580,3,1344,1
423215,401000,0.78,"N",NULL,20130520,2901,4,1402,4
423216,896200,0.74,"Y",340224,20140619,2649,10,1267,6
423217,778500,0.75,"Y",340225,20140313,2779,7,1209,5
423218,946000,0.74,"Y",340226,20141212,2891,8,1178,5
423219,895800,0.74,"Y",340227,20130426,2655,7,1348,5
423220,1217900,0.73,"Y",340228,20130524,2857,12,1426,4
423221,233800,0.79,"Y",340229,20130423,2651,2,1359,3
423222,970900,0.74,"Y",340230,20140606,2804,12,1429,3
423223,1161400,1.46,"Y",340231,20141014,2804,8,1449,2
423224,834600,0.75,"Y",340232,20140507,2919,5,1580,4
423225,425100,0.78,"Y",340233,20140528,2521,5,1366,3
423226,258900,0.78,"Y",340234,20130122,2749,4,1491,6
423227,1107000,0.74,"Y",340235,20130530,2504,6,1482,3
423228,742700,1.52,"N",NULL,20140911,2933,10,1239,1
423229,983300,0.74,"Y",340236,20140402,2987,8,1500,3
423230,293600,0.78,"Y",340237,20140814,2539,7,1180,5
423231,964900,0.74,"N",NULL,20130821,2836,6,1241,3
423232,1199400,0.73,"Y",340238,20140423,2667,6,1209,5
423233,715500,1.52,"Y",340239,20140516,2656,3,1468,2
423234,905400,1.49,"N",NULL,20140530,2947,4,1546,1
423235,146800,0.79,"Y",340240,20141030,2941,9,1142,4
423236,826000,1.50,"Y",340241,20140421,2832,7,1204,2
423237,761000,1.50,"Y",340242,20140724,2563,8,1276,2
423238,593400,0.77,"Y",340243,20140904,2626,8,1156,6
423239,140900,0.79,"Y",340244,20130129,2775,6,1199,6
423240,1058500,0.74,"Y",340245,20140923,2790,9,1597,5
423241,700800,1.52,"Y",340246,20130805,2796,6,1132,1
423242,591800,1.54,"Y",340247,20131016,2875,6,1355,2
423243,415000,1.55,"Y",340248,20130306,2663,10,1537,2
423244,217500,0.79,"Y",340249,20131218,2546,3,1320,6
423245,529800,1.54,"N",NULL,20140919,2635,1,1366,1
423246,834200,0.75,"Y",340250,20140910,2686,4,1248,6
423247,559800,1.54,"Y",340251,20130528,2977,3,1211,2
423248,978900,1.49,"Y",340252,20130927,2917,12,1358,1
423249,988000,0.74,"Y",340253,20140704,2954,8,1588,3
423250,1179800,0.73,"Y",340254,20140805,2561,12,1363,6
423251,1213500,0.73,"Y",340255,20130812,2537,2,1343,6
423252,836700,0.75,"Y",340256,20140730,2677,2,1546,3
423253,1209100,0.73,"Y",340257,20140505,2682,10,1353,4
423254,736900,0.76,"Y",340258,20131226,2827,2,1130,3
423255,494300,1.55,"Y",340259,20130902,2829,8,1445,2
423256,804800,0.75,"Y",340260,20130207,2747,9,1321,4
423257,480000,0.78,"Y",340261,20141024,2902,4,1597,3
423258,246200,1.58,"Y",340262,20130108,2714,9,1193,1
423259,725700,0.76,"Y",340263,20140219,2572,10,1320,6
423260,1155000,0.73,"Y",340264,20141030,2834,12,1266,3
423261,884700,0.74,"Y",340265,20140918,2894,1,1587,6
423262,704600,1.52,"Y",340266,20130705,2984,3,1574,1
423263,1018400,0.74,"Y",340267,20131031,2876,3,1290,6
423264,1176200,0.73,"N",NULL,20131225,2800,1,1131,4
423265,715600,0.76,"Y",340268,20140509,2920,3,1500,4
423266,939100,0.74,"Y",340269,20141104,2828,1,1531,5
423267,261100,1.57,"Y",340270,20130502,2769,1,1605,2
423268,360900,1.57,"Y",340271,20131220,2925,7,1607,1
423269,704700,0.76,"Y",340272,20140502,2798,5,1358,5
423270,407200,0.78,"Y",340273,20130906,2577,10,1489,4
423271,1026200,0.74,"Y",340274,20130508,2959,11,1389,5
423272,609100,1.54,"Y",340275,20131128,2558,12,1421,2
423273,556000,1.54,"N",NULL,20140106,2886,12,1169,1
423274,568800,0.77,"Y",340276,20131202,2652,7,1181,6
423275,816700,1.50,"N",NULL,20130522,2649,1,1553,1
423276,661600,1.52,"Y",340277,20140204,2787,12,1368,1
423277,545800,0.77,"Y",340278,20140508,2563,10,1309,5
423278,937200,0.74,"Y",340279,20140213,2524,6,1167,4
423279,782500,1.50,"N",NULL,20140102,2523,3,1598,2
423280,1184800,1.46,"N",NULL,20141028,2925,5,1139,1
423281,1001800,0.74,"Y",340280,20130116,2947,1,1436,5
423282,1124700,1.47,"Y",340281,20141002,2994,1,1436,1
423283,1047400,0.74,"Y",340282,20140409,2771,11,1618,3
423284,778500,1.50,"Y",340283,20140311,2922,11,1128,1
423285,311900,1.57,"N",NULL,20131104,2839,12,1229,1
423286,724700,0.76,"Y",340284,20140422,2946,1,1374,4
423287,953200,0.74,"Y",340285,20140211,2986,5,1418,6
423288,737700,0.76,"Y",340286,20140703,2613,3,1216,5
423289,1035500,0.74,"N",NULL,20130205,2761,9,1599,4
423290,417900,0.78,"Y",340287,20141105,2858,3,1333,4
423291,745800,1.52,"Y",340288,20140318,2741,9,1377,1
423292,336700,0.78,"N",NULL,20141002,2786,10,1407,3
423293,1046600,1.47,"Y",340289,20131205,2521,8,1538,1
423294,557800,0.77,"N",NULL,20130815,2534,1,1154,4
423295,959900,1.49,"Y",340290,20130213,2586,10,1347,2
423296,715900,0.76,"Y",340291,20130529,2836,10,1555,3
423297,886500,1.49,"Y",340292,20131024,2672,7,1521,1
423298,651900,0.76,"Y",340293,20131219,2978,8,1523,5
423299,966700,0.74,"Y",340294,20130415,2944,12,1601,5
423300,1113400,0.74,"Y",340295,20130225,2736,3,1274,3
423301,834500,1.50,"Y",340296,20130823,2752,2,1213,2
423302,939600,0.74,"Y",340297,20131024,2746,4,1207,6
423303,428300,0.78,"Y",340298,20130507,2609,7,1478,3
423304,875600,0.74,"Y",340299,20141031,2753,6,1155,5
423305,141400,1.58,"Y",340300,20140327,2826,10,1195,1
423306,505500,0.77,"Y",340301,20130917,2560,10,1502,6
423307,266800,0.78,"Y",340302,20140826,2875,11,1193,3
423308,804300,1.50,"Y",340303,20140520,2830,3,1158,1
423309,949100,0.74,"Y",340304,20140429,2932,3,1419,6
423310,1155300,1.46,"Y",340305,20141013,2664,5,1204,1
423311,730300,0.76,"Y",340306,20131015,2917,2,1515,5
423312,332400,1.57,"Y",340307,20131022,2572,10,1548,2
423313,494200,0.78,"Y",340308,20130524,2997,7,1577,3
423314,689000,1.52,"Y",340309,20131030,2728,10,1280,2
423315,892000,0.74,"Y",340310,20130204,2540,10,1335,4
423316,594000,1.54,"Y",340311,20140117,2579,5,1426,2
423317,278700,0.78,"Y",340312,20131205,2577,6,1413,3
423318,1030800,0.74,"Y",340313,20140814,2707,11,1455,3
423319,735900,1.52,"Y",340314,20130527,2759,10,1287,2
423320,199500,1.58,"Y",340315,20130503,2997,6,1520,2
423321,1029600,0.74,"Y",340316,20130723,2529,12,1551,3
423322,369400,1.57,"Y",340317,20130612,2650,5,1345,1
423323,485900,0.78,"N",NULL,20130723,2590,3,1566,5
423324,1174900,0.73,"Y",340318,20140801,2780,7,1298,4
423325,877300,1.49,"Y",340319,20140404,2804,7,1383,2
423326,948300,0.74,"Y",340320,20140710,2530,3,1203,5
423327,775700,0.75,"Y",340321,20131128,2641,1,1192,3
423328,1140300,0.73,"Y",340322,20140825,2815,2,1155,6
423329,995200,0.74,"Y",340323,20130626,2990,3,1267,4
423330,1082900,0.74,"Y",340324,20130122,2817,7,1587,5
423331,1073800,1.47,"Y",340325,20131112,2940,3,1506,2
423332,725500,0.76,"N",NULL,20140811,2937,9,1227,6
423333,311200,0.78,"N",NULL,20130807,2625,12,1494,4
423334,312400,0.78,"Y",340326,20141010,2753,11,1548,5
423335,368100,0.78,"N",NULL,20140616,2867,9,1266,5
423336,1087000,1.47,"Y",340327,20140806,2587,4,1327,1
