"financial_summary_cost_id","actual_units","actual_labor_cost","actual_material_cost","actual_machine_cost","actual_overhead_cost","budget_units","budget_labor_cost","budget_material_cost","budget_machine_cost","budget_overhead_cost","location_id","machine_type_id","sales_class_id","report_begin_date_id","report_end_date_id"
201402051102,253012,63022,12705.69,13382,4747.33,847790,170862,31874.64,54321,18168.93,11,2,5,20140203,20140228
201402051103,8265,1196,237.66,880,92.8,1500450,212811,68226.91,111980,47542.99,11,3,5,20140203,20140228
201402051104,0,0,0.0,0,0.0,1462499,230663,71312.78,71775,50367.07,11,4,5,20140203,20140228
201402051105,523809,102349,8285.59,32250,21670.39,1268408,225626,31286.56,113819,55435.67,11,5,5,20140203,20140228
201402051106,584901,100506,29313.91,53273,24082.21,1776857,249820,91536.63,148908,85550.84,11,6,5,20140203,20140228
201402051107,262200,29146,5138.31,21985,8408.91,1626044,249480,60282.03,130173,83293.26,11,7,5,20140203,20140228
201402051201,42100,3973,3178.66,3021,2960.51,1970914,219602,122356.85,152849,78691.22,12,1,5,20140203,20140228
201402051202,116550,12612,6579.92,18616,2160.74,1111594,149203,46221.36,93660,48221.19,12,2,5,20140203,20140228
201402051203,147630,12205,3681.0,11684,9741.11,2174987,265017,80935.91,161378,49311.3,12,3,5,20140203,20140228
201402051204,15862,2153,767.84,693,1032.46,1616181,185110,81173.0,146800,74601.46,12,4,5,20140203,20140228
201402051205,685986,149081,36220.47,32838,21037.46,1575969,237902,69504.68,110498,58608.31,12,5,5,20140203,20140228
201402051206,439765,69861,13394.76,40523,23035.15,1100257,208086,23588.95,57491,49648.72,12,6,5,20140203,20140228
201402051207,383144,96613,4198.3,29701,5712.51,1013110,192345,33290.69,85177,28995.42,12,7,5,20140203,20140228
201402060101,0,0,0.0,0,0.0,1409626,252538,52201.83,102048,62847.02,1,1,6,20140203,20140228
201402060102,0,0,0.0,0,0.0,915136,150705,30730.97,48857,37043.24,1,2,6,20140203,20140228
201402060103,0,0,0.0,0,0.0,782474,105585,48232.04,33697,36776.84,1,3,6,20140203,20140228
201402060104,115858,21478,5256.47,4212,1561.33,1070140,127791,43814.67,114778,61170.34,1,4,6,20140203,20140228
201402060105,0,0,0.0,0,0.0,1087592,122951,69345.86,102426,47494.74,1,5,6,20140203,20140228
201402060106,0,0,0.0,0,0.0,1330827,220219,46496.27,117688,42516.95,1,6,6,20140203,20140228
201402060107,0,0,0.0,0,0.0,474882,69548,12838.76,37670,23268.43,1,7,6,20140203,20140228
201402060202,0,0,0.0,0,0.0,1693903,287931,65524.27,125796,45078.8,2,2,6,20140203,20140228
201402060203,0,0,0.0,0,0.0,1406298,195655,65302.22,96260,74275.45,2,3,6,20140203,20140228
201402060205,184149,17633,9743.28,8143,11642.29,2270953,304801,95558.93,205818,68631.2,2,5,6,20140203,20140228
201402060206,0,0,0.0,0,0.0,3197619,393030,126864.63,235134,91332.84,2,6,6,20140203,20140228
201402060207,0,0,0.0,0,0.0,1408417,194966,50806.31,99461,50420.95,2,7,6,20140203,20140228
201402060302,642669,115047,25027.3,34606,19164.0,1880708,304867,73861.05,123524,61671.17,3,2,6,20140203,20140228
201402060303,449568,74807,12467.07,26415,16953.22,443908,74060,12201.07,25990,16547.87,3,3,6,20140203,20140228
201402060304,348024,32311,11714.81,39008,12911.5,1212010,152408,37020.39,116948,68025.43,3,4,6,20140203,20140228
201402060306,0,0,0.0,0,0.0,266488,39881,7908.26,26839,14033.42,3,6,6,20140203,20140228
201402060307,0,0,0.0,0,0.0,114610,16735,4240.81,10204,2150.96,3,7,6,20140203,20140228
201402060401,235296,42818,8846.26,20244,14325.24,2528192,439934,91750.68,141242,103951.58,4,1,6,20140203,20140228
201402060403,351000,40548,11715.54,35880,8762.65,1227479,133320,43293.67,127075,42335.17,4,3,6,20140203,20140228
201402060404,429732,30417,22752.4,47034,32652.07,2005027,299233,62766.73,182787,96971.22,4,4,6,20140203,20140228
201402060405,213700,34104,5651.21,11448,15559.57,751852,113811,31444.71,53395,36483.18,4,5,6,20140203,20140228
201402060407,490455,54254,13817.84,54945,20900.02,1195739,184381,39011.07,103990,39632.48,4,7,6,20140203,20140228
201402060501,95025,12071,1851.65,11999,2267.61,517385,72953,9050.63,67462,16053.54,5,1,6,20140203,20140228
201402060502,148200,26969,4920.34,8882,2188.03,1176922,218509,42395.64,79362,37342.49,5,2,6,20140203,20140228
201402060504,207903,27710,10205.42,10050,6438.5,1491027,264597,37015.54,74077,54221.16,5,4,6,20140203,20140228
201402060505,215840,39830,5690.42,22248,5895.44,641510,110868,36090.05,46010,25948.99,5,5,6,20140203,20140228
201402060506,506281,73362,19982.92,33251,22612.04,1188995,191561,52015.34,64699,48857.8,5,6,6,20140203,20140228
201402060507,69615,14310,3116.21,5406,903.55,1130922,177873,36915.52,74091,73153.43,5,7,6,20140203,20140228
201402060602,935970,145638,36728.37,56590,31250.15,3295166,534386,112419.47,233587,118743.25,6,2,6,20140203,20140228
201402060603,0,0,0.0,0,0.0,701376,96449,32115.16,61301,27812.55,6,3,6,20140203,20140228
201402060604,268576,20105,14399.35,19758,15233.41,2788446,436415,111372.81,157854,111447.29,6,4,6,20140203,20140228
201402060606,324663,41825,5822.04,43543,13367.26,1262854,194110,39178.01,104627,50764.46,6,6,6,20140203,20140228
201402060607,220798,36020,3246.15,13068,7157.61,2715119,441888,99947.93,171491,64599.66,6,7,6,20140203,20140228
201402060701,0,0,0.0,0,0.0,76792,19239,2175.53,3228,673.78,7,1,6,20140203,20140228
201402060703,158136,20814,8970.93,12028,7187.48,1518017,167669,55487.21,108890,92719.56,7,3,6,20140203,20140228
201402060704,337836,39728,18352.83,24332,16626.19,1177338,176827,51206.41,95735,41310.13,7,4,6,20140203,20140228
201402060705,0,0,0.0,0,0.0,601143,66092,26196.86,70032,22671.01,7,5,6,20140203,20140228
201402060706,156339,20952,9724.74,13266,5296.59,961030,151690,40276.61,70940,26411.97,7,6,6,20140203,20140228
201402060801,0,0,0.0,0,0.0,1101696,131678,56367.28,83300,59324.52,8,1,6,20140203,20140228
201402060802,95974,25453,3362.1,2360,3612.46,764442,127568,27182.65,41710,28212.81,8,2,6,20140203,20140228
201402060803,302736,58344,3638.96,20064,4562.2,1914505,348473,43985.65,136785,57971.35,8,3,6,20140203,20140228
201402060805,114352,24655,4859.47,2036,2400.02,2311661,355701,67742.65,176094,71129.91,8,5,6,20140203,20140228
201407010505,179740,53892,14002.96,29695,24093.87,759185,194675,46679.66,165601,75208.28,5,5,1,20140701,20140731
201407010506,818588,296093,47203.8,133639,45392.7,1303042,444467,98264.64,192421,89559.06,5,6,1,20140701,20140731
201407010507,635856,176652,29067.16,134212,46413.52,2091882,656019,116837.71,356745,178678.79,5,7,1,20140701,20140731
201407010601,1603537,456121,137104.92,217290,142352.51,3981279,1011218,332887.8,586062,312655.46,6,1,1,20140701,20140731
201407010602,2992657,971765,215111.39,371343,280516.79,3978418,1335378,272824.5,506310,341653.19,6,2,1,20140701,20140731
201407010603,354890,76875,32286.47,68250,22339.41,384878,82725,34762.84,74549,24240.49,6,3,1,20140701,20140731
201407010604,1028044,263686,81589.06,176707,67446.12,1441239,413993,119472.11,229517,94402.36,6,4,1,20140701,20140731
201407010605,1596883,445447,168089.66,161178,149344.61,3358467,987826,320914.91,333593,278062.33,6,5,1,20140701,20140731
201407010606,1420630,434334,116523.59,120493,87465.04,4372319,1347091,339783.33,521750,287033.33,6,6,1,20140701,20140731
201407010607,1023260,425148,46256.22,155462,54382.32,1701887,608998,109411.25,240506,100308.22,6,7,1,20140701,20140731
201407010701,1688078,643367,129187.86,254342,99806.47,2323971,792172,218782.85,321393,140886.09,7,1,1,20140701,20140731
201407010702,777806,260552,42362.77,118024,42764.63,1362900,500673,81743.08,175215,85613.51,7,2,1,20140701,20140731
201407010703,916706,252070,63949.48,211558,82339.45,1815446,463806,143634.92,367194,145729.13,7,3,1,20140701,20140731
201407010704,1509428,521395,96770.2,185835,133735.7,1718958,567362,107302.53,231645,155212.06,7,4,1,20140701,20140731
201407010705,1118365,260440,86365.84,174247,66635.22,1890972,518912,146014.9,250180,108305.75,7,5,1,20140701,20140731
201407010706,2457287,751260,141963.02,435175,137648.86,3447666,1077120,236180.76,565721,239770.88,7,6,1,20140701,20140731
201407010707,219472,75358,22728.32,36895,24653.79,1053311,298044,118219.85,164962,60960.53,7,7,1,20140701,20140731
201407010801,1477159,442242,117823.53,149579,115913.3,2087176,646239,153437.64,220508,171945.51,8,1,1,20140701,20140731
201407010802,856100,355737,45400.87,93066,38689.19,2148071,729526,147880.81,227255,142907.65,8,2,1,20140701,20140731
201407010803,135863,71888,9205.69,7881,4797.01,1768518,541355,114992.33,250507,126425.93,8,3,1,20140701,20140731
201407010804,816084,264492,56797.17,114776,43487.63,2041956,609647,142742.96,320552,127906.32,8,4,1,20140701,20140731
201407010805,1876591,634675,152874.2,218777,122293.48,2651570,880665,220682.64,297275,187736.99,8,5,1,20140701,20140731
201407010806,729902,279025,43682.21,87028,57310.39,2029723,733910,157015.54,246543,128335.87,8,6,1,20140701,20140731
201407010807,1096410,252087,98065.78,222444,108703.97,1843415,460196,154953.74,362664,190478.76,8,7,1,20140701,20140731
201407010901,842456,280321,36444.64,147340,58149.53,1219745,360037,65036.18,208603,115622.35,9,1,1,20140701,20140731
201407010902,1330225,392297,73726.35,138210,85070.13,2330533,709816,118853.16,282839,145750.78,9,2,1,20140701,20140731
201407010903,1242622,448744,58754.44,159686,81006.03,1962611,732557,119238.39,243615,115490.05,9,3,1,20140701,20140731
201407010904,904564,253430,42735.4,104555,94614.51,1176606,356708,51683.69,134321,113853.17,9,4,1,20140701,20140731
201407010905,848938,258751,73853.88,124230,69719.29,1790639,519237,123907.47,295700,129581.81,9,5,1,20140701,20140731
201407010906,177300,74791,11087.54,17945,3975.33,649640,183755,48028.96,70250,30711.63,9,6,1,20140701,20140731
201407010907,1342944,546281,74298.57,165343,74115.16,1759119,673846,124794.34,236045,116509.34,9,7,1,20140701,20140731
201407011001,1111712,278295,112506.99,211772,97814.01,1117838,272218,119154.07,211133,102952.73,10,1,1,20140701,20140731
201407011002,982372,321332,94034.64,145422,70146.04,1364448,400853,119850.31,216585,124804.03,10,2,1,20140701,20140731
201407011003,495783,141355,34213.96,90534,41690.09,1885626,551983,101935.11,290807,148278.78,10,3,1,20140701,20140731
201407011004,1974544,538922,128740.0,284363,136733.52,2229437,621864,154551.18,306881,168336.1,10,4,1,20140701,20140731
201407011005,1682745,646114,124493.0,189067,86647.08,2331868,887958,193185.44,270360,152385.95,10,5,1,20140701,20140731
201407011006,1635892,394954,173075.46,234684,183543.87,1614030,401956,167267.35,224786,181498.02,10,6,1,20140701,20140731
201407011007,1379338,515045,99251.54,214337,89874.11,1488395,547513,113455.63,231507,112505.26,10,7,1,20140701,20140731
201407011101,662857,201653,83121.03,93565,51835.22,791615,237299,92599.59,148270,55164.13,11,1,1,20140701,20140731
201407011102,1419616,434732,97332.41,200669,86582.03,1301929,402910,89876.75,183753,79560.23,11,2,1,20140701,20140731
201407011103,1802697,519193,136198.43,216044,170817.32,1940855,531767,170918.27,236968,183374.71,11,3,1,20140701,20140731
201407011104,1580542,366273,146043.25,306159,117595.16,1597314,382558,148859.22,295782,122634.6,11,4,1,20140701,20140731
201407011105,2015249,767575,84289.83,236904,109387.85,1987097,739281,83674.11,249159,108810.13,11,5,1,20140701,20140731
201407011106,844161,202290,57586.02,163324,82711.26,774180,184893,53048.24,149392,75424.4,11,6,1,20140701,20140731
201407011107,2346977,633505,156765.08,289375,209936.9,2218696,599848,149833.63,278405,192522.83,11,7,1,20140701,20140731
201407011201,159753,25741,15530.72,45817,6977.57,938797,184745,64470.16,240189,65978.27,12,1,1,20140701,20140731
201407011202,449258,93886,34037.62,99826,52861.66,1305846,412520,92451.97,165433,86811.0,12,2,1,20140701,20140731
201407011204,410213,100347,44070.18,81249,36867.69,411730,100658,44413.93,82102,36926.68,12,4,1,20140701,20140731
201407011206,68794,23658,4767.76,12261,1804.01,69048,23864,4805.9,12354,1803.83,12,6,1,20140701,20140731
201407011207,371365,60292,18579.18,122630,51058.31,372739,59960,18480.71,123194,51737.39,12,7,1,20140701,20140731
201407020101,728976,230168,45677.84,116502,59323.79,1595858,531700,64748.79,244082,92428.21,1,1,2,20140701,20140731
201407020102,556727,132999,35025.04,87705,40972.12,1136487,340648,63391.99,172081,71817.17,1,2,2,20140701,20140731
201407020103,422240,163049,29084.14,23373,14588.52,1390341,443233,106933.75,149741,67512.85,1,3,2,20140701,20140731
201407020105,1037193,276121,58796.4,147765,118174.26,1456201,391663,69642.07,211211,132886.23,1,5,2,20140701,20140731
201407020106,46363,13656,1651.31,3802,3684.12,1245254,443316,65111.57,176925,57852.19,1,6,2,20140701,20140731
201407020107,434762,135676,29586.88,61864,23824.92,1052425,338479,83799.42,117720,89044.68,1,7,2,20140701,20140731
201407020201,1159304,344519,93369.12,189468,77466.51,2034741,564362,148155.87,392446,121438.53,2,1,2,20140701,20140731
201407020203,152504,60054,10282.91,27200,3833.08,473435,201862,24204.36,71135,11123.78,2,3,2,20140701,20140731
201407020204,673444,163609,38918.6,138786,47045.3,1051931,235420,75409.88,220050,75093.59,2,4,2,20140701,20140731
201407020205,777653,167631,84704.78,176755,57644.84,1132504,293769,103687.41,197461,87648.67,2,5,2,20140701,20140731
201407020207,1064378,285957,113565.51,203837,82509.73,1618826,479385,156588.74,265446,104155.46,2,7,2,20140701,20140731
201407020301,1064344,254278,108591.87,179023,85639.28,1470297,410314,114317.71,238277,107588.86,3,1,2,20140701,20140731
201407020302,683936,203198,33592.54,105026,37163.89,973422,300481,44787.83,159574,42511.15,3,2,2,20140701,20140731
201407020303,669346,176083,49490.33,92664,62566.49,1564876,495424,100383.62,210079,86987.87,3,3,2,20140701,20140731
201407020305,2401410,714002,196987.64,349520,215111.5,3489712,1038902,272060.85,619589,297352.82,3,5,2,20140701,20140731
201407020306,1687623,317498,168730.43,330520,71699.94,1852945,388736,166737.06,341979,80930.62,3,6,2,20140701,20140731
201407020307,2122442,569447,102009.13,361552,109342.08,2109817,552699,104252.06,349680,122397.85,3,7,2,20140701,20140731
201407020402,572570,205331,48692.68,49399,52185.47,1002924,302392,79754.48,124384,110023.03,4,2,2,20140701,20140731
201407020403,576734,152866,35530.19,90562,57866.06,1282641,395867,115643.14,153606,128635.63,4,3,2,20140701,20140731
201407020404,573146,165719,30333.93,133857,36907.42,547125,159621,29238.88,127740,35198.61,4,4,2,20140701,20140731
201407020406,217800,50735,9109.71,54134,11169.31,207911,48173,8780.85,52044,10656.64,4,6,2,20140701,20140731
201407020407,968638,277014,98521.15,155607,89656.13,1617610,441478,169654.24,272158,149636.23,4,7,2,20140701,20140731
201407020501,1864534,545821,141928.6,333905,128530.44,2122755,668906,150800.0,361829,135435.21,5,1,2,20140701,20140731
201407020502,986436,375179,62581.9,111797,60786.0,1457265,507039,103550.39,169320,99720.13,5,2,2,20140701,20140731
201407020504,391386,141318,25466.18,68775,33457.89,1111915,362770,102190.7,117465,92293.1,5,4,2,20140701,20140731
201407020505,54280,14621,5516.48,11702,2364.2,528770,169156,59922.32,61373,30382.45,5,5,2,20140701,20140731
201407020506,564668,99427,33045.23,98403,99073.44,880578,212206,43138.58,166734,121693.78,5,6,2,20140701,20140731
201307030506,431650,39128,16659.68,59893,30462.41,730399,83409,27292.22,73734,44964.55,5,6,3,20130701,20130731
201312030506,802990,91018,30217.25,81519,48986.33,730399,83409,27292.22,73734,44964.55,5,6,3,20131202,20131231
201305030507,770028,162235,30040.58,43524,23329.46,1058217,206379,40061.2,71310,35089.96,5,7,3,20130501,20130531
201304030507,770028,162235,30040.58,43524,23329.46,1058217,206379,40061.2,71310,35089.96,5,7,3,20130401,20130430
201312030507,1163388,228093,44458.11,78011,38949.89,1058217,206379,40061.2,71310,35089.96,5,7,3,20131202,20131231
201303030601,315019,45866,12737.31,11872,20152.27,2538334,436647,82338.81,210123,76043.89,6,1,3,20130301,20130329
201312030601,2397596,414276,77531.84,197707,71523.6,2538334,436647,82338.81,210123,76043.89,6,1,3,20131202,20131231
201311030602,2342806,366442,101384.05,175413,114233.62,2480328,388172,107963.87,184271,119968.15,6,2,3,20131101,20131129
201308030602,1568300,242849,57573.36,122979,75688.29,2480328,388172,107963.87,184271,119968.15,6,2,3,20130801,20130830
201301030602,0,0,0.0,0,0.0,2480328,388172,107963.87,184271,119968.15,6,2,3,20130101,20130131
201312030602,2342806,366442,101384.05,175413,114233.62,2480328,388172,107963.87,184271,119968.15,6,2,3,20131202,20131231
201307030603,687299,88919,23401.3,63498,14037.51,1551651,205389,45977.09,144093,40558.9,6,3,3,20130701,20130731
201312030603,1465620,195720,43704.46,135108,38660.66,1551651,205389,45977.09,144093,40558.9,6,3,3,20131202,20131231
201305030604,645405,123163,21049.8,35789,16804.25,2103993,317078,71174.16,132317,90402.97,6,4,3,20130501,20130531
201304030604,340905,55842,13728.25,20631,14327.08,2103993,317078,71174.16,132317,90402.97,6,4,3,20130401,20130430
201312030604,1987337,300235,67630.33,124721,85318.02,2103993,317078,71174.16,132317,90402.97,6,4,3,20131202,20131231
201303030605,476962,100008,15032.55,25342,8761.76,3894146,767061,159065.27,178638,118178.62,6,5,3,20130301,20130329
201301030605,0,0,0.0,0,0.0,3894146,767061,159065.27,178638,118178.62,6,5,3,20130101,20130131
201312030605,3678234,721125,151433.04,167578,111911.57,3894146,767061,159065.27,178638,118178.62,6,5,3,20131202,20131231
201311030606,1317675,204407,39467.25,137764,34714.41,1703479,256675,55947.18,179081,44025.41,6,6,3,20131101,20131129
201308030606,619935,60270,18860.12,81520,14382.59,1703479,256675,55947.18,179081,44025.41,6,6,3,20130801,20130830
201312030606,1609029,241191,52404.63,167867,41463.0,1703479,256675,55947.18,179081,44025.41,6,6,3,20131202,20131231
201312030607,3264862,498159,153332.76,241062,169117.68,3456509,529942,163728.72,253236,178317.68,6,7,3,20131202,20131231
201307030701,462787,65239,12360.66,19364,39203.44,1043400,130691,41253.99,59527,60423.18,7,1,3,20130701,20130731
201301030701,0,0,0.0,0,0.0,1043400,130691,41253.99,59527,60423.18,7,1,3,20130101,20130131
201312030701,1083715,135995,42494.84,61463,62234.19,1043400,130691,41253.99,59527,60423.18,7,1,3,20131202,20131231
201305030702,0,0,0.0,0,0.0,1050184,148157,43863.36,94105,40799.56,7,2,3,20130501,20130531
201304030702,0,0,0.0,0,0.0,1050184,148157,43863.36,94105,40799.56,7,2,3,20130401,20130430
